storm_id,storm_name,season,track_timestamp,satellite_timestamp,lat,lon,wind_kt,pressure_hpa,category,presence,dataset_id
2023334N08088,MICHAUNG,2023,2023-12-03T09:00:00+00:00,2023-12-03T09:00:00+00:00,12.1,82.4,35.0,995.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-03T12:00:00+00:00,2023-12-03T12:00:00+00:00,12.3,82.3,35.0,995.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-03T15:00:00+00:00,2023-12-03T15:00:00+00:00,12.5,82.1,40.0,994.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-03T18:00:00+00:00,2023-12-03T18:00:00+00:00,12.8,81.8,45.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-03T21:00:00+00:00,2023-12-03T21:00:00+00:00,12.9,81.6,45.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T00:00:00+00:00,2023-12-04T00:00:00+00:00,13.1,81.4,45.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T03:00:00+00:00,2023-12-04T03:00:00+00:00,13.3,81.1,50.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T06:00:00+00:00,2023-12-04T06:00:00+00:00,13.5,80.9,50.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T09:00:00+00:00,2023-12-04T09:00:00+00:00,13.7,80.7,50.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T12:00:00+00:00,2023-12-04T12:00:00+00:00,14.0,80.6,55.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T15:00:00+00:00,2023-12-04T15:00:00+00:00,14.2,80.4,55.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T18:00:00+00:00,2023-12-04T18:00:00+00:00,14.4,80.3,55.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-04T21:00:00+00:00,2023-12-04T21:00:00+00:00,14.6,80.2,55.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T00:00:00+00:00,2023-12-05T00:00:00+00:00,14.9,80.1,50.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T03:00:00+00:00,2023-12-05T03:00:00+00:00,15.2,80.1,50.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T06:00:00+00:00,2023-12-05T06:00:00+00:00,15.6,80.2,50.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T09:00:00+00:00,2023-12-05T09:00:00+00:00,15.8,80.2,50.0,990.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T12:00:00+00:00,2023-12-05T12:00:00+00:00,16.0,80.2,40.0,996.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T15:00:00+00:00,2023-12-05T15:00:00+00:00,16.4,80.3,35.0,998.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T18:00:00+00:00,2023-12-05T18:00:00+00:00,16.9,80.4,30.0,1000.0,Deep Depression,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-05T21:00:00+00:00,2023-12-05T21:00:00+00:00,17.1,80.5,,,Unknown,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-06T00:00:00+00:00,2023-12-06T00:00:00+00:00,17.3,80.6,20.0,1004.0,Depression,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-06T03:00:00+00:00,2023-12-06T03:00:00+00:00,17.7,80.8,,,Unknown,1,3DIMG_L1C_SGP
2023334N08088,MICHAUNG,2023,2023-12-06T06:00:00+00:00,2023-12-06T06:00:00+00:00,18.3,81.1,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-22T06:00:00+00:00,2020-11-22T06:00:00+00:00,7.8,86.1,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-22T09:00:00+00:00,2020-11-22T09:00:00+00:00,8.2,85.9,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-22T12:00:00+00:00,2020-11-22T12:00:00+00:00,8.5,85.6,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-22T15:00:00+00:00,2020-11-22T15:00:00+00:00,8.8,85.3,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-22T18:00:00+00:00,2020-11-22T18:00:00+00:00,9.0,85.1,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-22T21:00:00+00:00,2020-11-22T21:00:00+00:00,9.0,85.0,25.0,1002.0,Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T00:00:00+00:00,2020-11-23T00:00:00+00:00,9.3,84.6,25.0,1002.0,Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T03:00:00+00:00,2020-11-23T03:00:00+00:00,9.5,84.2,25.0,1002.0,Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T06:00:00+00:00,2020-11-23T06:00:00+00:00,9.6,84.0,25.0,1001.0,Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T09:00:00+00:00,2020-11-23T09:00:00+00:00,9.7,83.8,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T12:00:00+00:00,2020-11-23T12:00:00+00:00,9.9,83.6,30.0,999.0,Deep Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T15:00:00+00:00,2020-11-23T15:00:00+00:00,9.9,83.5,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T18:00:00+00:00,2020-11-23T18:00:00+00:00,10.0,83.5,30.0,998.0,Deep Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-23T21:00:00+00:00,2020-11-23T21:00:00+00:00,9.9,83.3,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T00:00:00+00:00,2020-11-24T00:00:00+00:00,9.8,83.2,35.0,997.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T03:00:00+00:00,2020-11-24T03:00:00+00:00,9.8,83.1,35.0,997.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T06:00:00+00:00,2020-11-24T06:00:00+00:00,9.8,83.0,40.0,994.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T09:00:00+00:00,2020-11-24T09:00:00+00:00,9.9,82.9,45.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T12:00:00+00:00,2020-11-24T12:00:00+00:00,10.0,82.8,45.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T15:00:00+00:00,2020-11-24T15:00:00+00:00,10.1,82.7,45.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T18:00:00+00:00,2020-11-24T18:00:00+00:00,10.2,82.6,50.0,990.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-24T21:00:00+00:00,2020-11-24T21:00:00+00:00,10.4,82.4,55.0,988.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T00:00:00+00:00,2020-11-25T00:00:00+00:00,10.6,82.2,60.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T03:00:00+00:00,2020-11-25T03:00:00+00:00,10.8,81.8,60.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T06:00:00+00:00,2020-11-25T06:00:00+00:00,11.1,81.4,60.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T09:00:00+00:00,2020-11-25T09:00:00+00:00,11.3,81.1,65.0,982.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T12:00:00+00:00,2020-11-25T12:00:00+00:00,11.5,80.9,65.0,982.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T15:00:00+00:00,2020-11-25T15:00:00+00:00,11.8,80.6,65.0,982.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T18:00:00+00:00,2020-11-25T18:00:00+00:00,12.0,80.4,65.0,982.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-25T21:00:00+00:00,2020-11-25T21:00:00+00:00,12.2,80.1,60.0,986.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T00:00:00+00:00,2020-11-26T00:00:00+00:00,12.5,80.0,50.0,992.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T03:00:00+00:00,2020-11-26T03:00:00+00:00,12.7,79.7,40.0,996.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T06:00:00+00:00,2020-11-26T06:00:00+00:00,13.0,79.6,35.0,998.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T09:00:00+00:00,2020-11-26T09:00:00+00:00,13.3,79.6,30.0,999.0,Deep Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T12:00:00+00:00,2020-11-26T12:00:00+00:00,13.5,79.8,30.0,1000.0,Deep Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T15:00:00+00:00,2020-11-26T15:00:00+00:00,13.6,80.0,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T18:00:00+00:00,2020-11-26T18:00:00+00:00,13.8,80.3,20.0,1002.0,Depression,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-26T21:00:00+00:00,2020-11-26T21:00:00+00:00,13.8,80.6,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-27T00:00:00+00:00,2020-11-27T00:00:00+00:00,14.0,80.7,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-27T03:00:00+00:00,2020-11-27T03:00:00+00:00,14.2,80.6,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-27T06:00:00+00:00,2020-11-27T06:00:00+00:00,14.4,80.5,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-27T09:00:00+00:00,2020-11-27T09:00:00+00:00,14.7,80.3,,,Unknown,1,3DIMG_L1C_SGP
2020327N08086,NIVAR,2020,2020-11-27T12:00:00+00:00,2020-11-27T12:00:00+00:00,15.0,80.1,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-13T06:00:00+00:00,2021-05-13T06:00:00+00:00,10.0,70.9,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-13T09:00:00+00:00,2021-05-13T09:00:00+00:00,10.1,71.1,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-13T12:00:00+00:00,2021-05-13T12:00:00+00:00,10.2,71.3,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-13T15:00:00+00:00,2021-05-13T15:00:00+00:00,10.3,71.4,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-13T18:00:00+00:00,2021-05-13T18:00:00+00:00,10.5,71.5,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-13T21:00:00+00:00,2021-05-13T21:00:00+00:00,10.7,71.6,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T00:00:00+00:00,2021-05-14T00:00:00+00:00,10.9,71.8,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T03:00:00+00:00,2021-05-14T03:00:00+00:00,11.0,72.0,25.0,997.0,Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T06:00:00+00:00,2021-05-14T06:00:00+00:00,11.2,72.2,25.0,996.0,Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T09:00:00+00:00,2021-05-14T09:00:00+00:00,11.5,72.4,30.0,995.0,Deep Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T12:00:00+00:00,2021-05-14T12:00:00+00:00,11.7,72.6,30.0,995.0,Deep Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T15:00:00+00:00,2021-05-14T15:00:00+00:00,12.0,72.7,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T18:00:00+00:00,2021-05-14T18:00:00+00:00,12.3,72.8,35.0,993.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-14T21:00:00+00:00,2021-05-14T21:00:00+00:00,12.4,72.8,40.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T00:00:00+00:00,2021-05-15T00:00:00+00:00,12.8,72.9,40.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T03:00:00+00:00,2021-05-15T03:00:00+00:00,13.0,72.9,40.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T06:00:00+00:00,2021-05-15T06:00:00+00:00,13.3,73.0,45.0,990.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T09:00:00+00:00,2021-05-15T09:00:00+00:00,13.6,73.0,45.0,990.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T12:00:00+00:00,2021-05-15T12:00:00+00:00,13.9,73.0,55.0,985.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T15:00:00+00:00,2021-05-15T15:00:00+00:00,14.2,72.9,55.0,984.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T18:00:00+00:00,2021-05-15T18:00:00+00:00,14.5,72.8,60.0,982.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-15T21:00:00+00:00,2021-05-15T21:00:00+00:00,14.7,72.8,60.0,982.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T00:00:00+00:00,2021-05-16T00:00:00+00:00,15.0,72.8,65.0,979.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T03:00:00+00:00,2021-05-16T03:00:00+00:00,15.4,72.8,70.0,976.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T06:00:00+00:00,2021-05-16T06:00:00+00:00,15.8,72.8,70.0,976.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T09:00:00+00:00,2021-05-16T09:00:00+00:00,16.3,72.7,70.0,976.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T12:00:00+00:00,2021-05-16T12:00:00+00:00,16.8,72.5,75.0,972.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T15:00:00+00:00,2021-05-16T15:00:00+00:00,17.3,72.3,80.0,968.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T18:00:00+00:00,2021-05-16T18:00:00+00:00,17.7,72.0,85.0,964.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-16T21:00:00+00:00,2021-05-16T21:00:00+00:00,18.0,71.8,90.0,960.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T00:00:00+00:00,2021-05-17T00:00:00+00:00,18.4,71.7,100.0,950.0,Extremely Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T03:00:00+00:00,2021-05-17T03:00:00+00:00,18.8,71.6,100.0,950.0,Extremely Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T06:00:00+00:00,2021-05-17T06:00:00+00:00,19.3,71.5,100.0,950.0,Extremely Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T09:00:00+00:00,2021-05-17T09:00:00+00:00,19.6,71.4,100.0,950.0,Extremely Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T12:00:00+00:00,2021-05-17T12:00:00+00:00,20.1,71.4,95.0,955.0,Extremely Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T15:00:00+00:00,2021-05-17T15:00:00+00:00,20.5,71.3,90.0,960.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T18:00:00+00:00,2021-05-17T18:00:00+00:00,20.9,71.2,85.0,964.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-17T21:00:00+00:00,2021-05-17T21:00:00+00:00,21.2,71.2,75.0,972.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T00:00:00+00:00,2021-05-18T00:00:00+00:00,21.5,71.2,65.0,978.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T03:00:00+00:00,2021-05-18T03:00:00+00:00,21.7,71.3,55.0,984.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T06:00:00+00:00,2021-05-18T06:00:00+00:00,22.1,71.6,45.0,990.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T09:00:00+00:00,2021-05-18T09:00:00+00:00,22.6,71.7,40.0,992.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T12:00:00+00:00,2021-05-18T12:00:00+00:00,23.2,72.1,35.0,993.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T15:00:00+00:00,2021-05-18T15:00:00+00:00,23.7,72.5,30.0,994.0,Deep Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T18:00:00+00:00,2021-05-18T18:00:00+00:00,24.1,73.1,30.0,995.0,Deep Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-18T21:00:00+00:00,2021-05-18T21:00:00+00:00,24.4,73.4,,,Unknown,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-19T00:00:00+00:00,2021-05-19T00:00:00+00:00,24.6,73.6,25.0,996.0,Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-19T03:00:00+00:00,2021-05-19T03:00:00+00:00,24.9,73.7,20.0,997.0,Depression,1,3DIMG_L1C_SGP
2021133N10071,TAUKTAE,2021,2021-05-19T06:00:00+00:00,2021-05-19T06:00:00+00:00,25.8,74.8,20.0,997.0,Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T00:00:00+00:00,2021-05-23T00:00:00+00:00,15.5,90.0,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T03:00:00+00:00,2021-05-23T03:00:00+00:00,15.4,89.9,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T06:00:00+00:00,2021-05-23T06:00:00+00:00,15.6,89.8,25.0,996.0,Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T09:00:00+00:00,2021-05-23T09:00:00+00:00,15.6,89.7,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T12:00:00+00:00,2021-05-23T12:00:00+00:00,15.7,89.6,25.0,994.0,Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T15:00:00+00:00,2021-05-23T15:00:00+00:00,15.8,89.5,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T18:00:00+00:00,2021-05-23T18:00:00+00:00,15.8,89.5,30.0,992.0,Deep Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-23T21:00:00+00:00,2021-05-23T21:00:00+00:00,16.0,89.6,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T00:00:00+00:00,2021-05-24T00:00:00+00:00,16.1,89.8,35.0,990.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T03:00:00+00:00,2021-05-24T03:00:00+00:00,16.5,89.7,40.0,988.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T06:00:00+00:00,2021-05-24T06:00:00+00:00,16.6,89.6,40.0,988.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T09:00:00+00:00,2021-05-24T09:00:00+00:00,16.9,89.6,40.0,988.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T12:00:00+00:00,2021-05-24T12:00:00+00:00,17.2,89.4,45.0,986.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T15:00:00+00:00,2021-05-24T15:00:00+00:00,17.4,89.2,45.0,986.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T18:00:00+00:00,2021-05-24T18:00:00+00:00,17.6,89.0,50.0,984.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-24T21:00:00+00:00,2021-05-24T21:00:00+00:00,17.8,88.9,55.0,982.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T00:00:00+00:00,2021-05-25T00:00:00+00:00,18.1,88.6,55.0,980.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T03:00:00+00:00,2021-05-25T03:00:00+00:00,18.4,88.4,55.0,980.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T06:00:00+00:00,2021-05-25T06:00:00+00:00,18.8,88.2,60.0,978.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T09:00:00+00:00,2021-05-25T09:00:00+00:00,19.1,88.2,60.0,978.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T12:00:00+00:00,2021-05-25T12:00:00+00:00,19.5,88.2,65.0,976.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T15:00:00+00:00,2021-05-25T15:00:00+00:00,19.9,88.0,65.0,976.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T18:00:00+00:00,2021-05-25T18:00:00+00:00,20.3,87.8,70.0,974.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-25T21:00:00+00:00,2021-05-25T21:00:00+00:00,20.4,87.7,75.0,970.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T00:00:00+00:00,2021-05-26T00:00:00+00:00,20.6,87.6,75.0,970.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T03:00:00+00:00,2021-05-26T03:00:00+00:00,21.1,87.2,75.0,970.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T06:00:00+00:00,2021-05-26T06:00:00+00:00,21.5,86.9,75.0,970.0,Very Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T09:00:00+00:00,2021-05-26T09:00:00+00:00,21.7,86.6,55.0,978.0,Severe Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T12:00:00+00:00,2021-05-26T12:00:00+00:00,21.9,86.5,45.0,984.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T15:00:00+00:00,2021-05-26T15:00:00+00:00,22.2,86.1,40.0,986.0,Cyclonic Storm,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T18:00:00+00:00,2021-05-26T18:00:00+00:00,22.5,85.8,30.0,988.0,Deep Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-26T21:00:00+00:00,2021-05-26T21:00:00+00:00,22.8,85.7,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-27T00:00:00+00:00,2021-05-27T00:00:00+00:00,23.1,85.7,30.0,988.0,Deep Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-27T03:00:00+00:00,2021-05-27T03:00:00+00:00,23.3,85.7,30.0,990.0,Deep Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-27T06:00:00+00:00,2021-05-27T06:00:00+00:00,23.6,85.6,25.0,991.0,Depression,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-27T09:00:00+00:00,2021-05-27T09:00:00+00:00,23.9,85.5,,,Unknown,1,3DIMG_L1C_SGP
2021143N15090,YAAS,2021,2021-05-27T12:00:00+00:00,2021-05-27T12:00:00+00:00,24.3,85.3,25.0,992.0,Depression,1,3DIMG_L1C_SGP
