basin,cyclone_id,lon,lat,timestamp,wind_kt,size_nmi,pressure_hpa,h5_index,datetime
ATLN,200608L,-53.3,33.3,2006091712,70.0,90.0,983.0,2233,2006-09-17 12:00:00
ATLN,200608L,-53.1,33.7,2006091715,70.0,90.0,983.0,2234,2006-09-17 15:00:00
ATLN,200608L,-52.9,34.1,2006091718,70.0,90.0,983.0,2235,2006-09-17 18:00:00
ATLN,200608L,-52.5,34.5,2006091721,72.0,82.5,982.0,2236,2006-09-17 21:00:00
ATLN,200608L,-48.7,36.9,2006091812,80.0,77.5,976.0,2237,2006-09-18 12:00:00
ATLN,200608L,-47.5,37.2,2006091815,82.0,77.5,974.0,2238,2006-09-18 15:00:00
ATLN,200608L,-46.3,37.5,2006091818,85.0,77.5,972.0,2239,2006-09-18 18:00:00
ATLN,200608L,-44.8,37.8,2006091821,85.0,78.8,972.0,2240,2006-09-18 21:00:00
ATLN,200608L,-38.6,38.0,2006091909,85.0,105.6,974.0,2241,2006-09-19 09:00:00
ATLN,200608L,-37.0,38.0,2006091912,80.0,118.8,977.0,2242,2006-09-19 12:00:00
ATLN,200608L,-35.2,37.9,2006091915,78.0,118.8,978.0,2243,2006-09-19 15:00:00
ATLN,200608L,-33.5,37.8,2006091918,75.0,118.8,979.0,2244,2006-09-19 18:00:00
ATLN,200608L,-24.4,37.7,2006092009,68.0,122.5,982.0,2245,2006-09-20 09:00:00
ATLN,200608L,-22.6,37.8,2006092012,65.0,122.5,983.0,2246,2006-09-20 12:00:00
ATLN,200608L,-20.6,38.1,2006092015,65.0,122.5,983.0,2247,2006-09-20 15:00:00
ATLN,200608L,-18.5,38.5,2006092018,65.0,122.5,983.0,2248,2006-09-20 18:00:00
ATLN,200608L,-10.4,43.8,2006092106,55.0,150.0,986.0,2249,2006-09-21 06:00:00
ATLN,200608L,-9.7,46.1,2006092109,55.0,148.8,984.0,2250,2006-09-21 09:00:00
ATLN,200608L,-9.0,48.5,2006092112,55.0,147.5,982.0,2251,2006-09-21 12:00:00
WPAC,200608W,128.4,23.7,2006080900,105.0,140.0,938.0,8673,2006-08-09 00:00:00
WPAC,200608W,126.9,24.7,2006080906,125.0,145.0,916.0,8674,2006-08-09 06:00:00
WPAC,200608W,126.1,25.0,2006080909,133.0,145.0,907.0,8675,2006-08-09 09:00:00
WPAC,200608W,121.8,26.7,2006081003,135.0,96.9,904.0,8676,2006-08-10 03:00:00
WPAC,200608W,121.1,27.0,2006081006,130.0,102.5,910.0,8677,2006-08-10 06:00:00
WPAC,200608W,120.5,27.1,2006081009,123.0,93.8,919.0,8678,2006-08-10 09:00:00
WPAC,200608W,117.4,27.7,2006081100,60.0,85.0,980.0,8679,2006-08-11 00:00:00
WPAC,200608W,115.8,28.1,2006081106,55.0,85.0,984.0,8680,2006-08-11 06:00:00
WPAC,200608W,113.6,29.9,2006081203,28.0,0.0,1001.0,8681,2006-08-12 03:00:00
WPAC,200608W,113.3,30.2,2006081206,25.0,0.0,1002.0,8682,2006-08-12 06:00:00
EPAC,200609E,-113.5,12.9,2006081518,30.0,0.0,1006.0,5027,2006-08-15 18:00:00
EPAC,200609E,-116.8,13.5,2006081615,53.0,101.3,994.0,5028,2006-08-16 15:00:00
EPAC,200609E,-117.2,13.7,2006081618,55.0,93.8,992.0,5029,2006-08-16 18:00:00
EPAC,200609E,-117.7,13.9,2006081621,58.0,91.9,991.0,5030,2006-08-16 21:00:00
EPAC,200609E,-118.1,14.1,2006081700,60.0,90.0,990.0,5031,2006-08-17 00:00:00
EPAC,200609E,-121.1,14.7,2006081715,78.0,101.3,977.0,5032,2006-08-17 15:00:00
EPAC,200609E,-121.6,14.8,2006081718,80.0,107.5,975.0,5033,2006-08-17 18:00:00
EPAC,200609E,-122.2,15.0,2006081721,83.0,107.5,974.0,5034,2006-08-17 21:00:00
EPAC,200609E,-122.8,15.2,2006081800,85.0,107.5,973.0,5035,2006-08-18 00:00:00
EPAC,200609E,-125.8,16.2,2006081815,90.0,114.4,970.0,5036,2006-08-18 15:00:00
EPAC,200609E,-126.4,16.4,2006081818,90.0,112.5,970.0,5037,2006-08-18 18:00:00
EPAC,200609E,-127.0,16.6,2006081821,90.0,112.5,970.0,5038,2006-08-18 21:00:00
EPAC,200609E,-127.5,16.8,2006081900,90.0,112.5,970.0,5039,2006-08-19 00:00:00
EPAC,200609E,-130.1,17.9,2006081915,78.0,106.9,976.0,5040,2006-08-19 15:00:00
EPAC,200609E,-130.6,18.1,2006081918,75.0,101.3,978.0,5041,2006-08-19 18:00:00
EPAC,200609E,-131.1,18.4,2006081921,75.0,101.3,980.0,5042,2006-08-19 21:00:00
EPAC,200609E,-131.5,18.6,2006082000,75.0,101.3,981.0,5043,2006-08-20 00:00:00
EPAC,200609E,-131.9,18.9,2006082003,73.0,95.6,982.0,5044,2006-08-20 03:00:00
EPAC,200609E,-133.5,19.9,2006082015,55.0,73.8,992.0,5045,2006-08-20 15:00:00
EPAC,200609E,-133.9,20.1,2006082018,50.0,68.8,995.0,5046,2006-08-20 18:00:00
EPAC,200609E,-134.2,20.4,2006082021,48.0,68.8,998.0,5047,2006-08-20 21:00:00
EPAC,200609E,-134.4,20.7,2006082100,45.0,68.8,1000.0,5048,2006-08-21 00:00:00
EPAC,200609E,-134.6,20.9,2006082103,45.0,68.8,1000.0,5049,2006-08-21 03:00:00
EPAC,200609E,-135.2,21.8,2006082115,45.0,65.0,1002.0,5050,2006-08-21 15:00:00
EPAC,200609E,-135.3,22.0,2006082118,45.0,65.0,1002.0,5051,2006-08-21 18:00:00
EPAC,200609E,-135.4,22.3,2006082121,45.0,57.5,1003.0,5052,2006-08-21 21:00:00
EPAC,200609E,-135.6,22.5,2006082200,45.0,50.0,1003.0,5053,2006-08-22 00:00:00
EPAC,200609E,-135.8,22.6,2006082203,43.0,50.0,1004.0,5054,2006-08-22 03:00:00
EPAC,200609E,-136.8,22.8,2006082215,35.0,48.8,1007.0,5055,2006-08-22 15:00:00
EPAC,200609E,-137.8,22.8,2006082300,30.0,0.0,1009.0,5056,2006-08-23 00:00:00
EPAC,200609E,-138.3,22.8,2006082303,30.0,0.0,1009.0,5057,2006-08-23 03:00:00
EPAC,200609E,-140.3,22.8,2006082315,25.0,0.0,1009.0,5058,2006-08-23 15:00:00
EPAC,200609E,-142.0,23.1,2006082400,25.0,0.0,1009.0,5059,2006-08-24 00:00:00
EPAC,200609E,-142.8,23.2,2006082403,25.0,0.0,1009.0,5060,2006-08-24 03:00:00
ATLN,200609L,-22.0,11.9,2006091212,25.0,0.0,1007.0,2252,2006-09-12 12:00:00
ATLN,200609L,-22.6,11.9,2006091215,28.0,0.0,1007.0,2253,2006-09-12 15:00:00
ATLN,200609L,-23.2,11.9,2006091218,30.0,0.0,1007.0,2254,2006-09-12 18:00:00
ATLN,200609L,-27.1,12.1,2006091309,30.0,0.0,1007.0,2255,2006-09-13 09:00:00
ATLN,200609L,-28.0,12.2,2006091312,30.0,0.0,1007.0,2256,2006-09-13 12:00:00
ATLN,200609L,-29.0,12.3,2006091315,30.0,0.0,1006.0,2257,2006-09-13 15:00:00
ATLN,200609L,-30.0,12.5,2006091318,30.0,0.0,1006.0,2258,2006-09-13 18:00:00
ATLN,200609L,-34.7,13.4,2006091409,38.0,37.5,1004.0,2259,2006-09-14 09:00:00
ATLN,200609L,-35.6,13.6,2006091412,40.0,37.5,1003.0,2260,2006-09-14 12:00:00
ATLN,200609L,-36.3,13.8,2006091415,40.0,46.9,1003.0,2261,2006-09-14 15:00:00
ATLN,200609L,-37.0,14.0,2006091418,40.0,56.2,1003.0,2262,2006-09-14 18:00:00
ATLN,200609L,-40.2,15.2,2006091509,48.0,61.9,998.0,2263,2006-09-15 09:00:00
ATLN,200609L,-40.8,15.5,2006091512,50.0,67.5,997.0,2264,2006-09-15 12:00:00
ATLN,200609L,-41.5,15.8,2006091515,52.0,74.4,996.0,2265,2006-09-15 15:00:00
ATLN,200609L,-42.1,16.2,2006091518,55.0,81.2,995.0,2266,2006-09-15 18:00:00
ATLN,200609L,-44.8,18.0,2006091609,62.0,115.6,988.0,2267,2006-09-16 09:00:00
ATLN,200609L,-45.3,18.4,2006091612,65.0,122.5,987.0,2268,2006-09-16 12:00:00
ATLN,200609L,-45.8,18.6,2006091615,65.0,122.5,986.0,2269,2006-09-16 15:00:00
ATLN,200609L,-46.2,18.9,2006091618,65.0,122.5,986.0,2270,2006-09-16 18:00:00
ATLN,200609L,-46.7,19.1,2006091621,68.0,122.5,984.0,2271,2006-09-16 21:00:00
ATLN,200609L,-48.1,20.1,2006091709,78.0,122.5,978.0,2272,2006-09-17 09:00:00
ATLN,200609L,-48.4,20.3,2006091712,80.0,122.5,976.0,2273,2006-09-17 12:00:00
ATLN,200609L,-48.6,20.6,2006091715,85.0,122.5,973.0,2274,2006-09-17 15:00:00
ATLN,200609L,-48.8,20.8,2006091718,90.0,122.5,970.0,2275,2006-09-17 18:00:00
ATLN,200609L,-49.0,21.1,2006091721,95.0,130.0,966.0,2276,2006-09-17 21:00:00
ATLN,200609L,-49.5,22.4,2006091809,105.0,137.5,956.0,2277,2006-09-18 09:00:00
ATLN,200609L,-49.7,22.7,2006091812,105.0,137.5,958.0,2278,2006-09-18 12:00:00
ATLN,200609L,-50.0,23.1,2006091815,100.0,143.8,960.0,2279,2006-09-18 15:00:00
ATLN,200609L,-50.4,23.6,2006091818,95.0,150.0,962.0,2280,2006-09-18 18:00:00
ATLN,200609L,-52.5,24.4,2006091912,95.0,168.8,958.0,2281,2006-09-19 12:00:00
ATLN,200609L,-53.0,24.4,2006091915,92.0,168.8,957.0,2282,2006-09-19 15:00:00
ATLN,200609L,-53.5,24.4,2006091918,90.0,168.8,956.0,2283,2006-09-19 18:00:00
ATLN,200609L,-56.0,25.4,2006092012,90.0,168.8,959.0,2284,2006-09-20 12:00:00
ATLN,200609L,-56.4,25.6,2006092015,85.0,168.8,960.0,2285,2006-09-20 15:00:00
ATLN,200609L,-56.7,25.9,2006092018,80.0,168.8,960.0,2286,2006-09-20 18:00:00
ATLN,200609L,-56.9,26.4,2006092021,80.0,168.8,961.0,2287,2006-09-20 21:00:00
ATLN,200609L,-57.0,29.0,2006092112,75.0,180.0,968.0,2288,2006-09-21 12:00:00
ATLN,200609L,-57.0,29.6,2006092115,75.0,185.0,969.0,2289,2006-09-21 15:00:00
ATLN,200609L,-57.0,30.2,2006092118,75.0,190.0,970.0,2290,2006-09-21 18:00:00
ATLN,200609L,-56.8,30.8,2006092121,75.0,190.0,970.0,2291,2006-09-21 21:00:00
ATLN,200609L,-55.1,33.6,2006092212,70.0,206.2,970.0,2292,2006-09-22 12:00:00
ATLN,200609L,-54.4,34.2,2006092215,70.0,209.4,969.0,2293,2006-09-22 15:00:00
ATLN,200609L,-53.7,34.9,2006092218,70.0,212.5,968.0,2294,2006-09-22 18:00:00
ATLN,200609L,-52.7,35.3,2006092221,72.0,225.0,966.0,2295,2006-09-22 21:00:00
ATLN,200609L,-48.5,36.8,2006092309,80.0,262.5,962.0,2296,2006-09-23 09:00:00
ATLN,200609L,-47.5,37.1,2006092312,80.0,262.5,962.0,2297,2006-09-23 12:00:00
ATLN,200609L,-46.5,37.4,2006092315,78.0,262.5,962.0,2298,2006-09-23 15:00:00
ATLN,200609L,-45.4,37.7,2006092318,75.0,262.5,963.0,2299,2006-09-23 18:00:00
ATLN,200609L,-44.3,38.2,2006092321,72.0,275.0,964.0,2300,2006-09-23 21:00:00
ATLN,200609L,-39.5,40.0,2006092409,65.0,309.4,964.0,2301,2006-09-24 09:00:00
ATLN,200609L,-38.2,40.6,2006092412,65.0,318.8,964.0,2302,2006-09-24 12:00:00
ATLN,200609L,-37.0,41.3,2006092415,65.0,318.8,964.0,2303,2006-09-24 15:00:00
ATLN,200609L,-35.9,42.0,2006092418,65.0,318.8,964.0,2304,2006-09-24 18:00:00
ATLN,200609L,-32.5,44.4,2006092509,62.0,284.4,967.0,2305,2006-09-25 09:00:00
ATLN,200609L,-31.7,44.7,2006092512,60.0,275.0,968.0,2306,2006-09-25 12:00:00
ATLN,200609L,-30.8,44.8,2006092515,58.0,271.9,970.0,2307,2006-09-25 15:00:00
ATLN,200609L,-23.9,45.8,2006092609,50.0,223.8,982.0,2308,2006-09-26 09:00:00
ATLN,200609L,-22.7,46.0,2006092612,50.0,210.0,984.0,2309,2006-09-26 12:00:00
ATLN,200609L,-21.4,46.6,2006092615,48.0,200.0,985.0,2310,2006-09-26 15:00:00
WPAC,200609W,139.1,29.2,2006080621,60.0,74.4,980.0,8683,2006-08-06 21:00:00
WPAC,200609W,136.4,32.2,2006080721,55.0,83.8,984.0,8684,2006-08-07 21:00:00
WPAC,200609W,136.4,32.5,2006080800,55.0,83.8,984.0,8685,2006-08-08 00:00:00
WPAC,200609W,138.8,34.4,2006080821,40.0,77.5,994.0,8686,2006-08-08 21:00:00
EPAC,200610E,-102.3,12.3,2006082115,33.0,56.3,1005.0,5061,2006-08-21 15:00:00
EPAC,200610E,-102.8,12.5,2006082118,35.0,112.5,1004.0,5062,2006-08-21 18:00:00
EPAC,200610E,-103.3,12.8,2006082121,38.0,118.8,1003.0,5063,2006-08-21 21:00:00
EPAC,200610E,-103.9,13.1,2006082200,40.0,125.0,1002.0,5064,2006-08-22 00:00:00
EPAC,200610E,-106.7,14.8,2006082215,65.0,121.9,987.0,5065,2006-08-22 15:00:00
EPAC,200610E,-111.6,18.1,2006082315,105.0,111.3,955.0,5066,2006-08-23 15:00:00
EPAC,200610E,-112.1,18.5,2006082318,105.0,111.3,955.0,5067,2006-08-23 18:00:00
EPAC,200610E,-112.6,18.9,2006082321,105.0,105.6,955.0,5068,2006-08-23 21:00:00
EPAC,200610E,-113.1,19.2,2006082400,105.0,100.0,955.0,5069,2006-08-24 00:00:00
EPAC,200610E,-114.9,20.4,2006082415,88.0,105.0,971.0,5070,2006-08-24 15:00:00
EPAC,200610E,-115.2,20.6,2006082418,85.0,110.0,973.0,5071,2006-08-24 18:00:00
EPAC,200610E,-115.5,20.8,2006082421,83.0,110.0,974.0,5072,2006-08-24 21:00:00
EPAC,200610E,-115.7,20.9,2006082500,80.0,110.0,975.0,5073,2006-08-25 00:00:00
EPAC,200610E,-116.9,21.6,2006082515,68.0,89.4,982.0,5074,2006-08-25 15:00:00
EPAC,200610E,-117.1,21.8,2006082518,65.0,78.8,983.0,5075,2006-08-25 18:00:00
EPAC,200610E,-117.3,22.0,2006082521,60.0,78.8,985.0,5076,2006-08-25 21:00:00
EPAC,200610E,-117.6,22.1,2006082600,55.0,78.8,987.0,5077,2006-08-26 00:00:00
EPAC,200610E,-118.9,22.7,2006082615,48.0,61.3,994.0,5078,2006-08-26 15:00:00
EPAC,200610E,-119.1,22.8,2006082618,45.0,55.0,995.0,5079,2006-08-26 18:00:00
EPAC,200610E,-119.3,23.0,2006082621,43.0,47.5,997.0,5080,2006-08-26 21:00:00
EPAC,200610E,-119.5,23.1,2006082700,40.0,40.0,998.0,5081,2006-08-27 00:00:00
EPAC,200610E,-120.8,23.6,2006082715,30.0,0.0,1004.0,5082,2006-08-27 15:00:00
EPAC,200610E,-121.1,23.7,2006082718,30.0,0.0,1004.0,5083,2006-08-27 18:00:00
EPAC,200610E,-121.3,23.8,2006082721,28.0,0.0,1005.0,5084,2006-08-27 21:00:00
EPAC,200610E,-121.6,23.8,2006082800,25.0,0.0,1005.0,5085,2006-08-28 00:00:00
EPAC,200610E,-122.4,23.9,2006082815,25.0,0.0,1008.0,5086,2006-08-28 15:00:00
EPAC,200610E,-122.6,23.9,2006082818,25.0,0.0,1008.0,5087,2006-08-28 18:00:00
EPAC,200610E,-122.7,23.9,2006082821,23.0,0.0,1009.0,5088,2006-08-28 21:00:00
EPAC,200610E,-122.8,23.8,2006082900,20.0,0.0,1009.0,5089,2006-08-29 00:00:00
ATLN,200610L,-52.6,26.1,2006092718,30.0,0.0,1012.0,2311,2006-09-27 18:00:00
ATLN,200610L,-54.5,28.3,2006092815,40.0,52.5,1006.0,2312,2006-09-28 15:00:00
ATLN,200610L,-54.6,28.6,2006092818,40.0,61.2,1006.0,2313,2006-09-28 18:00:00
ATLN,200610L,-54.8,28.8,2006092821,40.0,73.1,1006.0,2314,2006-09-28 21:00:00
ATLN,200610L,-55.8,29.2,2006092912,45.0,86.2,1003.0,2315,2006-09-29 12:00:00
ATLN,200610L,-56.8,29.6,2006092921,55.0,86.2,998.0,2316,2006-09-29 21:00:00
ATLN,200610L,-58.9,31.0,2006093015,68.0,87.5,990.0,2317,2006-09-30 15:00:00
ATLN,200610L,-60.3,33.8,2006100112,70.0,105.0,986.0,2318,2006-10-01 12:00:00
ATLN,200610L,-60.3,34.5,2006100115,70.0,105.0,986.0,2319,2006-10-01 15:00:00
ATLN,200610L,-60.3,35.2,2006100118,70.0,105.0,987.0,2320,2006-10-01 18:00:00
ATLN,200610L,-60.0,36.2,2006100121,68.0,111.9,988.0,2321,2006-10-01 21:00:00
ATLN,200610L,-56.2,42.5,2006100212,60.0,143.8,990.0,2322,2006-10-02 12:00:00
ATLN,200610L,-55.0,44.0,2006100215,58.0,140.6,992.0,2323,2006-10-02 15:00:00
ATLN,200610L,-53.7,45.5,2006100218,55.0,137.5,995.0,2324,2006-10-02 18:00:00
ATLN,200610L,-52.4,46.5,2006100221,55.0,131.2,996.0,2325,2006-10-02 21:00:00
ATLN,200610L,-47.0,49.5,2006100312,35.0,57.5,1000.0,2326,2006-10-03 12:00:00
WPAC,200610W,125.0,23.2,2006080800,45.0,58.8,991.0,8687,2006-08-08 00:00:00
WPAC,200610W,124.4,23.3,2006080803,45.0,58.8,991.0,8688,2006-08-08 03:00:00
WPAC,200610W,123.8,23.4,2006080806,45.0,58.8,991.0,8689,2006-08-08 06:00:00
WPAC,200610W,123.2,23.3,2006080809,48.0,58.8,989.0,8690,2006-08-08 09:00:00
WPAC,200610W,119.8,22.8,2006080900,45.0,58.8,991.0,8691,2006-08-09 00:00:00
WPAC,200610W,119.2,22.9,2006080903,43.0,58.8,993.0,8692,2006-08-09 03:00:00
WPAC,200610W,118.6,22.9,2006080906,40.0,58.8,994.0,8693,2006-08-09 06:00:00
WPAC,200610W,118.2,22.6,2006080909,38.0,29.4,996.0,8694,2006-08-09 09:00:00
WPAC,200610W,116.5,21.5,2006081003,25.0,0.0,1001.0,8695,2006-08-10 03:00:00
WPAC,200610W,116.3,21.5,2006081006,25.0,0.0,1000.0,8696,2006-08-10 06:00:00
WPAC,200610W,115.9,21.6,2006081009,25.0,0.0,1001.0,8697,2006-08-10 09:00:00
EPAC,200611E,-94.6,12.3,2006082800,25.0,0.0,1005.0,5090,2006-08-28 00:00:00
EPAC,200611E,-95.9,13.3,2006082815,38.0,60.0,1003.0,5091,2006-08-28 15:00:00
EPAC,200611E,-96.3,13.5,2006082818,40.0,60.0,1002.0,5092,2006-08-28 18:00:00
EPAC,200611E,-96.6,13.6,2006082821,45.0,61.9,1000.0,5093,2006-08-28 21:00:00
EPAC,200611E,-96.9,13.7,2006082900,50.0,63.8,997.0,5094,2006-08-29 00:00:00
EPAC,200611E,-98.8,14.1,2006082915,85.0,86.3,973.0,5095,2006-08-29 15:00:00
EPAC,200611E,-99.2,14.2,2006082918,95.0,100.0,965.0,5096,2006-08-29 18:00:00
EPAC,200611E,-99.6,14.6,2006082921,98.0,102.5,964.0,5097,2006-08-29 21:00:00
EPAC,200611E,-100.0,14.9,2006083000,100.0,105.0,962.0,5098,2006-08-30 00:00:00
EPAC,200611E,-102.2,16.4,2006083015,115.0,108.8,949.0,5099,2006-08-30 15:00:00
EPAC,200611E,-102.7,16.9,2006083018,115.0,105.0,948.0,5100,2006-08-30 18:00:00
EPAC,200611E,-103.3,17.3,2006083021,113.0,105.0,949.0,5101,2006-08-30 21:00:00
EPAC,200611E,-104.0,17.6,2006083100,110.0,105.0,950.0,5102,2006-08-31 00:00:00
EPAC,200611E,-106.3,19.6,2006083115,95.0,82.5,964.0,5103,2006-08-31 15:00:00
EPAC,200611E,-106.7,20.2,2006083118,90.0,82.5,968.0,5104,2006-08-31 18:00:00
EPAC,200611E,-107.2,20.6,2006083121,90.0,82.5,968.0,5105,2006-08-31 21:00:00
EPAC,200611E,-107.6,21.0,2006090100,90.0,82.5,968.0,5106,2006-09-01 00:00:00
EPAC,200611E,-108.8,22.0,2006090115,98.0,65.6,957.0,5107,2006-09-01 15:00:00
EPAC,200611E,-108.9,22.4,2006090118,95.0,48.8,958.0,5108,2006-09-01 18:00:00
EPAC,200611E,-109.2,23.2,2006090200,95.0,48.8,958.0,5109,2006-09-02 00:00:00
EPAC,200611E,-110.8,24.5,2006090215,65.0,47.5,980.0,5110,2006-09-02 15:00:00
EPAC,200611E,-111.0,24.8,2006090218,60.0,47.5,985.0,5111,2006-09-02 18:00:00
EPAC,200611E,-111.2,25.1,2006090221,55.0,47.5,987.0,5112,2006-09-02 21:00:00
EPAC,200611E,-111.4,25.4,2006090300,50.0,47.5,988.0,5113,2006-09-03 00:00:00
EPAC,200611E,-112.4,27.0,2006090315,38.0,45.6,994.0,5114,2006-09-03 15:00:00
EPAC,200611E,-112.5,27.4,2006090318,35.0,40.0,996.0,5115,2006-09-03 18:00:00
EPAC,200611E,-112.7,27.6,2006090321,33.0,20.0,999.0,5116,2006-09-03 21:00:00
EPAC,200611E,-112.9,27.9,2006090400,30.0,0.0,1002.0,5117,2006-09-04 00:00:00
WPAC,200611W,139.6,24.1,2006081221,33.0,0.0,998.0,8698,2006-08-12 21:00:00
WPAC,200611W,137.9,26.3,2006081321,43.0,60.0,993.0,8699,2006-08-13 21:00:00
WPAC,200611W,138.2,27.9,2006081421,50.0,86.2,987.0,8700,2006-08-14 21:00:00
WPAC,200611W,138.4,28.3,2006081500,50.0,97.5,987.0,8701,2006-08-15 00:00:00
WPAC,200611W,136.1,29.8,2006081521,45.0,103.8,991.0,8702,2006-08-15 21:00:00
WPAC,200611W,130.9,32.2,2006081721,50.0,60.0,988.0,8703,2006-08-17 21:00:00
WPAC,200611W,130.4,34.2,2006081821,28.0,0.0,998.0,8704,2006-08-18 21:00:00
EPAC,200612E,-114.0,16.0,2006083000,30.0,0.0,1007.0,5118,2006-08-30 00:00:00
EPAC,200612E,-115.1,16.6,2006083015,53.0,45.0,997.0,5119,2006-08-30 15:00:00
EPAC,200612E,-115.2,16.7,2006083018,55.0,45.0,994.0,5120,2006-08-30 18:00:00
EPAC,200612E,-115.3,16.9,2006083021,58.0,45.0,992.0,5121,2006-08-30 21:00:00
EPAC,200612E,-115.5,17.0,2006083100,60.0,45.0,990.0,5122,2006-08-31 00:00:00
EPAC,200612E,-116.7,18.0,2006083115,68.0,53.8,986.0,5123,2006-08-31 15:00:00
EPAC,200612E,-116.9,18.2,2006083118,65.0,47.5,987.0,5124,2006-08-31 18:00:00
EPAC,200612E,-117.2,18.4,2006083121,65.0,46.3,989.0,5125,2006-08-31 21:00:00
EPAC,200612E,-117.4,18.7,2006090100,65.0,45.0,990.0,5126,2006-09-01 00:00:00
EPAC,200612E,-118.4,19.0,2006090115,48.0,37.5,997.0,5127,2006-09-01 15:00:00
EPAC,200612E,-118.6,19.0,2006090118,45.0,37.5,998.0,5128,2006-09-01 18:00:00
EPAC,200612E,-118.7,19.0,2006090121,43.0,37.5,1001.0,5129,2006-09-01 21:00:00
EPAC,200612E,-118.7,19.0,2006090200,40.0,37.5,1003.0,5130,2006-09-02 00:00:00
EPAC,200612E,-118.8,18.5,2006090215,33.0,15.0,1006.0,5131,2006-09-02 15:00:00
EPAC,200612E,-118.7,18.4,2006090218,30.0,0.0,1007.0,5132,2006-09-02 18:00:00
EPAC,200612E,-118.6,18.4,2006090221,30.0,0.0,1008.0,5133,2006-09-02 21:00:00
EPAC,200612E,-118.5,18.3,2006090300,30.0,0.0,1009.0,5134,2006-09-03 00:00:00
EPAC,200612E,-118.1,18.0,2006090315,33.0,16.9,1007.0,5135,2006-09-03 15:00:00
EPAC,200612E,-118.1,17.8,2006090318,35.0,33.8,1005.0,5136,2006-09-03 18:00:00
EPAC,200612E,-118.2,17.8,2006090321,35.0,31.9,1006.0,5137,2006-09-03 21:00:00
EPAC,200612E,-118.3,17.7,2006090400,35.0,30.0,1006.0,5138,2006-09-04 00:00:00
EPAC,200612E,-118.9,16.6,2006090415,30.0,0.0,1007.0,5139,2006-09-04 15:00:00
EPAC,200612E,-119.1,16.4,2006090418,30.0,0.0,1007.0,5140,2006-09-04 18:00:00
EPAC,200612E,-119.3,16.3,2006090421,30.0,0.0,1007.0,5141,2006-09-04 21:00:00
EPAC,200612E,-119.5,16.2,2006090500,30.0,0.0,1007.0,5142,2006-09-05 00:00:00
EPAC,200612E,-121.7,16.4,2006090515,35.0,31.9,1004.0,5143,2006-09-05 15:00:00
EPAC,200612E,-122.3,16.5,2006090518,35.0,41.3,1003.0,5144,2006-09-05 18:00:00
EPAC,200612E,-123.5,16.5,2006090600,35.0,41.3,1004.0,5145,2006-09-06 00:00:00
EPAC,200612E,-126.7,16.5,2006090615,30.0,0.0,1007.0,5146,2006-09-06 15:00:00
EPAC,200612E,-127.3,16.5,2006090618,30.0,0.0,1007.0,5147,2006-09-06 18:00:00
EPAC,200612E,-127.8,16.4,2006090621,30.0,0.0,1007.0,5148,2006-09-06 21:00:00
EPAC,200612E,-128.2,16.4,2006090700,30.0,0.0,1007.0,5149,2006-09-07 00:00:00
EPAC,200612E,-129.8,16.1,2006090715,25.0,0.0,1009.0,5150,2006-09-07 15:00:00
EPAC,200612E,-130.1,16.0,2006090718,25.0,0.0,1009.0,5151,2006-09-07 18:00:00
EPAC,200612E,-130.5,15.8,2006090721,25.0,0.0,1009.0,5152,2006-09-07 21:00:00
EPAC,200612E,-130.9,15.5,2006090800,25.0,0.0,1009.0,5153,2006-09-08 00:00:00
EPAC,200612E,-131.9,15.0,2006090815,20.0,0.0,1009.0,5154,2006-09-08 15:00:00
EPAC,200612E,-131.9,15.0,2006090818,20.0,0.0,1009.0,5155,2006-09-08 18:00:00
EPAC,200612E,-132.0,15.0,2006090900,20.0,0.0,1009.0,5156,2006-09-09 00:00:00
EPAC,200613E,-101.3,15.9,2006091321,30.0,0.0,1006.0,5157,2006-09-13 21:00:00
EPAC,200613E,-101.7,16.2,2006091400,30.0,0.0,1005.0,5158,2006-09-14 00:00:00
EPAC,200613E,-104.0,17.4,2006091415,43.0,86.3,998.0,5159,2006-09-14 15:00:00
EPAC,200613E,-104.4,17.6,2006091418,45.0,82.5,997.0,5160,2006-09-14 18:00:00
EPAC,200613E,-104.7,17.8,2006091421,48.0,84.4,997.0,5161,2006-09-14 21:00:00
EPAC,200613E,-105.0,18.0,2006091500,50.0,86.3,997.0,5162,2006-09-15 00:00:00
EPAC,200613E,-106.2,19.8,2006091515,70.0,73.1,986.0,5163,2006-09-15 15:00:00
EPAC,200613E,-106.3,20.3,2006091518,75.0,71.3,985.0,5164,2006-09-15 18:00:00
EPAC,200613E,-106.4,20.8,2006091521,83.0,82.5,980.0,5165,2006-09-15 21:00:00
EPAC,200613E,-106.6,21.3,2006091600,90.0,93.8,975.0,5166,2006-09-16 00:00:00
EPAC,200613E,-107.2,23.6,2006091615,110.0,92.5,953.0,5167,2006-09-16 15:00:00
EPAC,200613E,-107.2,24.0,2006091618,110.0,91.3,954.0,5168,2006-09-16 18:00:00
EPAC,200613E,-107.3,24.4,2006091621,88.0,80.0,966.0,5169,2006-09-16 21:00:00
EPAC,200613E,-107.3,24.7,2006091700,65.0,68.8,978.0,5170,2006-09-17 00:00:00
WPAC,200613W,109.3,17.6,2006082206,20.0,0.0,1002.0,8705,2006-08-22 06:00:00
WPAC,200613W,109.7,17.5,2006082209,20.0,0.0,1002.0,8706,2006-08-22 09:00:00
